airline_sentiment_Index,features,rawPrediction,probability,prediction
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[99,197,330,467,709,958],""values"":[1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.06035885096621868,-0.3016640538602934,0.24130520289407414]}","{""vectorType"":""dense"",""length"":3,""values"":[0.3454688110873819,0.24053833224753668,0.41399285666508134]}",2
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[140,207,365,392,426,675,736,832,972],""values"":[1,1,2,1,2,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.5218636307206073,0.09202787047759953,-1.6138915011982082]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7795355408792012,0.1865804515501881,0.033884007570610684]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[106,224,233,267,281,426,448,560,660,689,778,780,855,862,928],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.055690633021307,-1.0320580250367941,-1.0236326079845126]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9160907747067965,0.04177787113773194,0.042131354155471486]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[213,330,617,692,712,749,780],""values"":[1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.5525921656365027,-0.22678857067833935,-1.325803594958163]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8163481889653115,0.13775272496551264,0.04589908606917582]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[40,259,263,372,385,426,451,736,824],""values"":[1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6229607155244947,0.4315807233482162,-1.054541438872711]}","{""vectorType"":""dense"",""length"":3,""values"":[0.49685520090942087,0.41031232796214223,0.09283247112843693]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[2,191,229,261,263,286,499,517,519,536,588,713,736,796,809,871,985],""values"":[1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.2502309752567844,-0.22851027702848703,-2.0217206982282963]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9109100582151196,0.0763786274385339,0.012711314346346335]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[43,275,415,714,736,750,791,804,822,933,949,980],""values"":[1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.4237681510652709,-0.8510376100931983,-0.5727305409720738]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8073456559025377,0.08300875942490094,0.10964558467256146]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,536,560],""values"":[1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.3902559242113666,0.2587473134218732,-0.6490032376332395]}","{""vectorType"":""dense"",""length"":3,""values"":[0.4483323110906831,0.3930850939513725,0.15858259495794452]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[254,301,306,330,354,372,406,488,626,687,790,939,998],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.40918197688766883,0.018477151684712645,0.39070482520295596]}","{""vectorType"":""dense"",""length"":3,""values"":[0.2101302876133443,0.32226909139595855,0.46760062099069716]}",2
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[7,29,216,343,372,373,403,406,533,536,661,663,736,762,783,913,999],""values"":[1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.716007210802982,-0.8664791264762323,-1.8495280843267496]}","{""vectorType"":""dense"",""length"":3,""values"":[0.96319554287404,0.02678307370591468,0.01002138342004535]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[16,35,61,78,330,408,580,640,647,681,715,736,805,815,871,936,975],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.9924251248776141,-0.7765119981141729,-1.215913126763441]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9064930863849587,0.05686308043064062,0.03664383318440081]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,79,133,193,216,233,365,510,736,964],""values"":[1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.0529439900218676,-0.9249337689299181,-1.12801022109195]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9153764366597337,0.04659334071949747,0.03803022262076886]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[123,146,187,252,261,330,413,450,650,736,826,946],""values"":[1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.6955965425925497,-0.6324491381981644,-2.0631474043943845]}","{""vectorType"":""dense"",""length"":3,""values"":[0.95745134146053,0.03433719677489128,0.008211461764578641]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[226,297,555,639],""values"":[1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.49089253643532155,1.03291512721903,-0.5420225907837082]}","{""vectorType"":""dense"",""length"":3,""values"":[0.15290933788774633,0.7018030763033536,0.1452875858089001]}",1
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[102,133,144,216,270,330,560,605,619,751,755,831,990],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.110794922430393,-0.5032426116224613,-0.6075523108079314]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7254553769870208,0.14442524381088737,0.1301193792020919]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[87,165,183,330,331,372,395,658,967],""values"":[1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.09744703247303615,0.9691574343776841,-0.8717104019046482]}","{""vectorType"":""dense"",""length"":3,""values"":[0.2290142613097772,0.6654002537459429,0.10558548494427977]}",1
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[133,206,222,275,281,426,488,543,702,710,718,736,750,764,945],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.3586462635928915,-0.7547690434921194,-0.6038772201007734]}","{""vectorType"":""dense"",""length"":3,""values"":[0.792815177195067,0.09579158286051072,0.11139323994442228]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[18,290,336,354,394,563,747,857],""values"":[1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.5505601356819325,0.07448778993361582,0.4760723457483172]}","{""vectorType"":""dense"",""length"":3,""values"":[0.17667892737008048,0.3300955114741049,0.49322556115581445]}",2
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[99,104,124,287,403,426,536,666,681,732,736,741,807,819],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.965523720554194,-1.4344580370235738,-1.5310656835306207]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9771116354086046,0.01199655051529822,0.010891814076097286]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,30,52,79,122,146,261,345,430,511,626,736,813,860,988],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.452356999728403,-0.7888846892155982,-1.6634723105128044]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9474831838170925,0.03706108509738823,0.015455731085519325]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[23,24,48,72,142,233,237,269,328,330,372,449,783,790,802,892,945],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.7054111506559089,-0.7228020686069804,-0.9826090820489284]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8648949825333779,0.07627878655430927,0.05882623091231277]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[55,117,297,857],""values"":[1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.10910285428195757,0.5124085705023497,-0.6215114247843067]}","{""vectorType"":""dense"",""length"":3,""values"":[0.3357532794292826,0.5025435581437899,0.1617031624269274]}",1
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[94,232,263,297,434,506,583,796,847],""values"":[1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.41475504771316724,0.2756188976324074,-0.690373945345574]}","{""vectorType"":""dense"",""length"":3,""values"":[0.4542816168680533,0.39527477545557244,0.15044360767637416]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[75,199,314,411,503,560,631,729,905],""values"":[1,2,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6208457292122957,0.4465795084307609,-1.0674252376430566]}","{""vectorType"":""dense"",""length"":3,""values"":[0.49384860613734943,0.4148689902004353,0.09128240366221524]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[316,330,336,495,536,697,881,928,952,982],""values"":[1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.3066171070423162,0.1294876748622156,0.17712943218010097]}","{""vectorType"":""dense"",""length"":3,""values"":[0.23987653301877437,0.3710100410695933,0.38911342591163234]}",2
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[16,84,146,220,275,297,330,459,517,609,635,735,744,747],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9594049739021264,-1.05800096861197,0.09859599470984376]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6427479091292201,0.08548548971622025,0.27176660115455953]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[560,687,822],""values"":[1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.7745271003940604,-0.43253440221696837,1.2070615026110285]}","{""vectorType"":""dense"",""length"":3,""values"":[0.10349815493432789,0.14569952950646375,0.7508023155592084]}",2
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[16,29,61,166,331,373,437,477,505,536,560,603,801,838,855,903],""values"":[1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.672900771028841,-0.9735360811815595,-0.6993646898472807]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8589791642533289,0.06090454568151141,0.08011629006515976]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[245,330,373,394,457,551,600,746,831,964],""values"":[1,1,2,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.442141789221532,-0.5689213077050638,-0.8732204815164681]}","{""vectorType"":""dense"",""length"":3,""values"":[0.811308525923223,0.10859065036432108,0.08010082371245605]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,79,99,108,109,142,262,297,430],""values"":[1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.230036043447145,-0.17143948913807383,-1.058596554309071]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7420388145471771,0.18271471827277247,0.07524646718005047]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[104,202,330,509],""values"":[1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.04323022327237813,0.3532002500520598,-0.3964304733244379]}","{""vectorType"":""dense"",""length"":3,""values"":[0.3324866858658062,0.4533071103464999,0.21420620378769395]}",1
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[133,347,433,506,539,540,582,594,661,691,719,736,928,993],""values"":[2,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.4626714172810842,0.16724030719840768,-1.6299117244794916]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7580556425560965,0.20754032952282767,0.03440402792107591]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[133,160,180,203,347,386,525,660,687,837,848],""values"":[1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.16917882112498905,-0.3197224943215309,0.48890131544652]}","{""vectorType"":""dense"",""length"":3,""values"":[0.26376027318852163,0.22689717954325045,0.509342547268228]}",2
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[176,177,282,372,487,527,560,605,678,758,940,953,977],""values"":[1,1,1,1,1,1,1,1,2,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.311901081783717,-0.6573912087933963,-1.6545098729903198]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9343341342252728,0.047968369699392215,0.017697496075335]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,128,472,686,736,777,783,823,835,940,949,975],""values"":[1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8618324155564867,0.4442510124473958,-1.3060834280038827]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5639987091118747,0.3714709109873727,0.06453037990075262]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[158,206,243,275,305,433,635,661,669,736,741,877],""values"":[1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.343079955018471,-0.5817543029073166,-1.7613256521111547]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9344280003935581,0.05015410271192304,0.015417896894518841]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[18,43,55,63,409,417,593,843],""values"":[1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.49136686850824457,0.9734543166103996,-1.464821185118644]}","{""vectorType"":""dense"",""length"":3,""values"":[0.36220758150880084,0.586577573900587,0.05121484459061218]}",1
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[144,330,495,540,594,751,796,917],""values"":[1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.34310685938866087,-0.15492258900744538,-0.18818427038121538]}","{""vectorType"":""dense"",""length"":3,""values"":[0.45546206517607707,0.27679661181470183,0.2677413230092211]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[658,736],""values"":[1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.23658008223287064,0.12558747038875528,0.11099261184411496]}","{""vectorType"":""dense"",""length"":3,""values"":[0.2596008968349991,0.37290100867389747,0.36749809449110343]}",1
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[16,82,198,307,389,539,626,670,736,791],""values"":[1,2,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.229667212976538,-2.4223059575341104,0.19263874455757196]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8772249751541878,0.008371142018550218,0.11440388282726195]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[39,78,79,157,404,527,560,622,689,737,761,809,821,904],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.8457842755193214,-1.0507034463103513,-0.7950808292089702]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8876923758510681,0.04901554719863056,0.06329207695030141]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[103,113,305,309,458,499,525,560,569,602,613,694,722,748,916],""values"":[1,1,1,1,1,1,1,1,2,2,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.0797796556842125,-1.4438576070046674,-0.6359220486795452]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9126998214261667,0.026917315574619568,0.0603828629992138]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[83,157,258,297,486,536,560,571,594,609,726,737,758,855,994],""values"":[1,2,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5373404208263093,-0.29507146666419715,-0.24226895416211142]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5280991070822663,0.22972250520513768,0.24217838771259612]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[2,42,92,123,330,347,372,426,454,519,523,536,591,615,626,729,914,938],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.14513443438450196,1.3001244305773136,-1.445258864961816]}","{""vectorType"":""dense"",""length"":3,""values"":[0.2284233012001221,0.7250136541850641,0.04656304461481389]}",1
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[252,297,509,610,860,941],""values"":[1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.127681678118868,0.2147405592444702,-0.34242223736333793]}","{""vectorType"":""dense"",""length"":3,""values"":[0.3682023080287367,0.40169432681094525,0.23010336516031804]}",1
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[125,165,182,527,536,537,543,557,642,736,750,877,889,911,950,952,978],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.3528843774551471,-2.0724628841211032,0.7195785066659552]}","{""vectorType"":""dense"",""length"":3,""values"":[0.639643024642837,0.020812691838593026,0.33954428351857]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[326,330,534,712,920,944],""values"":[1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.40302947138460893,0.4136798120611733,-0.010650340676563896]}","{""vectorType"":""dense"",""length"":3,""values"":[0.21081304577832927,0.4770784702366411,0.31210848398502977]}",1
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[148,354,372,422,434,500,736,772,866],""values"":[1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9432700235056353,0.3872169313746767,-1.3304869548803122]}","{""vectorType"":""dense"",""length"":3,""values"":[0.596518908294256,0.3420845222594087,0.061396569446335376]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[70,109,116,152,262,297,349,382,404,488,684,804],""values"":[1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.0521590844532204,0.4865717813290514,-0.5387308657822721]}","{""vectorType"":""dense"",""length"":3,""values"":[0.32280034263665913,0.49842179413773297,0.17877786322560787]}",1
